
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:41
Dataset:....................................colon_cancer
Data Size:......................................n=62, p=2000
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0178
Number of groups:.............................223

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
   124 3.377e-01 1.036e+00 | 1.003e-02    2 desired 8.060e-01    0 +1.487e-05 +2.234e-05  201    22 |    0   1.000e+00 1.003e-02 |
   125 3.376e-01 1.140e+00 | 1.252e-02    3 desired 4.877e-01    1 +4.734e-06 +3.891e-05  201    22 |    0   1.000e+00 1.252e-02 |
   126 3.376e-01 1.254e+00 | 1.807e-02    2 desired 5.364e-01    0 +8.221e-05 +8.929e-05  202    21 |    1   5.000e-01 9.033e-03 |
   127 3.375e-01 1.003e+00 | 8.996e-03    3 desired 6.491e-01    0 +1.160e-05 +1.724e-05  202    21 |    0   1.000e+00 8.996e-03 |
   128 3.375e-01 1.103e+00 | 1.113e-02    2 desired 7.140e-01    0 +2.114e-05 +2.962e-05  202    21 |    0   1.000e+00 1.113e-02 |
   129 3.375e-01 1.214e+00 | 1.483e-02    3 desired 4.320e-01    1 +1.969e-06 +5.829e-05  203    20 |    0   1.000e+00 1.483e-02 |
   130 3.374e-01 1.335e+00 | 2.285e-02    3 desired 5.227e-01    0 +3.822e-05 +1.513e-04  203    20 |    1   5.000e-01 1.142e-02 |
   131 3.374e-01 1.068e+00 | 9.717e-03    3 desired 6.324e-01    0 +1.502e-05 +2.175e-05  203    20 |    0   1.000e+00 9.717e-03 |
   132 3.373e-01 1.175e+00 | 1.275e-02    2 desired 6.957e-01    0 +3.145e-05 +4.164e-05  203    20 |    0   1.000e+00 1.275e-02 |
   133 3.373e-01 1.292e+00 | 1.838e-02    3 desired 4.209e-01    1 +4.084e-06 +9.512e-05  203    20 |    1   5.000e-01 9.191e-03 |
   134 3.372e-01 1.034e+00 | 7.498e-03    5 desired 6.162e-01    0 +2.492e-06 +1.245e-05  203    20 |    0   1.000e+00 7.498e-03 |
   135 3.372e-01 1.137e+00 | 8.630e-03    2 desired 6.778e-01    0 +8.636e-06 +1.843e-05  203    20 |    0   1.000e+00 8.630e-03 |
   136 3.372e-01 1.251e+00 | 1.105e-02    3 desired 4.101e-01    1 +6.855e-07 +3.331e-05  204    19 |    0   1.000e+00 1.105e-02 |
   137 3.371e-01 1.376e+00 | 1.567e-02    3 desired 4.962e-01    0 +1.167e-05 +7.312e-05  204    19 |    1   5.000e-01 7.837e-03 |
   138 3.371e-01 1.101e+00 | 7.343e-03    3 desired 6.004e-01    0 +8.313e-06 +1.287e-05  204    19 |    0   1.000e+00 7.343e-03 |
   139 3.371e-01 1.211e+00 | 8.868e-03    2 desired 6.605e-01    0 +8.561e-06 +2.079e-05  204    19 |    0   1.000e+00 8.868e-03 |
   140 3.370e-01 1.332e+00 | 1.178e-02    3 desired 3.996e-01    1 +5.902e-07 +4.013e-05  205    18 |    0   1.000e+00 1.178e-02 |
   141 3.370e-01 1.465e+00 | 1.761e-02    3 desired 4.835e-01    0 +1.093e-05 +9.719e-05  204    19 |    1   5.000e-01 8.807e-03 |
   142 3.370e-01 1.172e+00 | 7.895e-03    3 desired 5.850e-01    0 +1.101e-05 +1.593e-05  204    19 |    0   1.000e+00 7.895e-03 |
   143 3.369e-01 1.290e+00 | 1.014e-02    2 desired 6.435e-01    0 +1.791e-05 +2.886e-05  204    19 |    0   1.000e+00 1.014e-02 |
